MIGPUMA,TOT_JOBS,JOBS_AGE_29,JOBS_AGE_30_54,JOBS_AGE_55,JOBS_EARN_1250,JOBS_EARN_1251_3333,JOBS_EARN_3334,AGR,EXT,UTL,CON,MFG,WHL,RET,TRN,INF,FIN,REL,PRF,MNG,ADM,EDU,MED,ENT,FOD,SRV,PUB,JOBS_EDU_NOHS,JOBS_EDU_HS,JOBS_EDU_NOBACH,JOBS_EDU_BACH
4000900,85227,24393,43409,17425,23906,31615,29706,113,546,429,4987,3332,2809,10853,675,1460,2334,1371,4763,442,5256,12665,12463,2296,11572,2089,4772,7372,17558,20004,15900
4001000,445988,108195,237267,100526,98593,162501,184894,166,13000,3269,19793,24149,20987,48083,15907,7348,19812,7157,28356,10149,34912,34743,64893,7447,45150,11326,29341,42076,94776,111988,88953
4001100,61137,15231,31596,14310,15875,25526,19736,588,1694,379,4567,5753,1984,7312,1310,547,2139,608,1843,31,2124,7318,8070,1009,6854,1485,5522,5812,15526,15140,9428
4001290,457272,111044,240000,106228,107427,163040,186805,701,11878,5204,22554,42126,17995,52349,18654,8876,17998,7042,21806,6272,35996,43173,65096,9920,43670,11558,14404,40481,103671,116625,85451
4001400,46849,10831,24425,11593,10537,18031,18281,183,2332,424,3337,5988,1568,4975,1522,402,1368,407,1841,918,2392,4244,6006,1653,3834,1047,2408,4656,11811,11867,7684
4100100,50625,11491,26241,12893,12050,20333,18242,3914,69,438,2421,5692,1803,5804,2474,580,892,460,1223,288,1448,4194,7409,438,4976,1935,4167,5632,12249,13374,7879
4100200,44179,8948,23305,11926,11016,17037,16126,5327,52,714,1782,5552,1345,4407,1253,634,515,324,1496,272,1098,3681,5458,1105,4550,1757,2857,6042,10451,11599,7139
4100300,42245,9268,21761,11216,10779,17152,14314,2428,168,354,1791,3391,1628,5939,1146,471,876,301,1125,464,1416,3909,7500,473,3664,1603,3598,4326,10273,11664,6714
4100400,78360,18126,42722,17512,18758,29401,30201,908,47,448,6803,5406,1936,10121,1771,1777,1708,1234,4655,990,4994,4340,12595,2855,9748,3206,2818,6418,17940,20653,15223
4100500,53991,11624,27110,15257,14535,21339,18117,1861,144,492,2891,5635,611,6707,1383,469,900,921,1253,182,1869,3903,6846,1587,11006,2492,2839,5062,13398,14868,9039
4100600,83949,19214,43449,21286,19258,28907,35784,3518,33,213,4075,10272,2169,7970,3189,1234,1529,826,3285,1350,3046,13908,12681,973,6643,3554,3481,6787,18305,22102,17541
4100700,154614,35487,80545,38582,36552,59502,58560,2181,252,744,7490,14040,6631,19451,3674,3044,3492,2607,6114,3601,9622,16195,26609,2977,15469,6775,3646,12712,36227,40898,29290
4100800,54814,11640,27644,15530,14243,23766,16805,1785,72,298,2505,5397,1247,7458,1384,568,1282,820,1224,456,2796,3863,11073,615,7345,2267,2359,5160,14549,15257,8208
4100900,88067,20194,45442,22431,21332,35284,31451,2442,122,327,4863,7894,2567,13508,3408,1477,1922,1199,2672,1394,3785,5442,16561,1897,9808,3436,3343,8695,21467,22872,14839
4101000,37291,7682,19472,10137,8497,14744,14050,1808,144,250,1753,5210,634,3947,1298,285,757,414,994,461,2475,2628,6323,328,3649,1739,2194,3372,10218,10412,5607
4101100,154094,33505,82401,38188,32683,56021,65390,7807,319,316,10801,10939,3921,16846,4847,1515,4637,1862,5595,1413,7963,10898,25694,1585,11207,6088,19841,16556,33491,41103,29439
4101200,55214,13002,28550,13662,13366,22083,19765,4913,94,243,3160,8676,1186,5211,824,348,895,481,1154,414,1785,6662,7879,712,5666,2375,2536,6167,12145,14078,9822
4101325,509235,107022,294282,107931,92158,161316,255761,1442,60,2583,23823,34328,25401,45262,25056,13199,19347,10051,41727,19971,26646,49390,74141,9677,49962,22692,14477,40079,94632,130870,136632
4101326,166293,36434,90391,39468,35034,56172,75087,4146,49,496,13050,18828,11404,19839,4151,2397,5818,2345,9761,2140,9115,11602,22771,2535,13693,7340,4813,14432,33379,43217,38831
4101327,299584,65688,171695,62201,55304,91215,153065,2860,302,995,16223,45705,15022,33016,5945,9471,11444,4308,16599,15588,25591,19671,32974,5326,21863,10068,6613,24996,52866,74145,81889
4200100,122408,28925,63560,29923,34006,43674,44728,420,52,637,4057,19200,3433,14012,2924,1309,5489,1023,3645,758,6080,10957,25369,2603,11490,5206,3744,9299,32171,29590,22423
4200200,44462,9331,23052,12079,11122,17230,16110,425,430,275,1366,10055,752,4701,1681,428,1756,181,1006,931,1017,3471,8653,288,3226,1698,2122,3063,13885,10955,7228
4200300,67249,14011,34913,18325,16953,25192,25104,342,1031,540,2045,14222,1651,7795,4907,731,1204,400,1817,771,1733,4637,12581,257,4466,2863,3256,4472,21668,16667,10431
4200400,36021,7686,19046,9289,8585,12855,14581,355,1426,444,1418,5560,968,3958,1699,355,1005,258,915,618,835,2798,8068,164,2509,925,1743,2581,10857,8890,6007
4200500,32656,7369,16378,8909,9496,12355,10805,105,700,245,2409,1287,803,4470,975,432,854,338,1043,352,1045,3630,4863,552,4427,1752,2374,2456,8788,8113,5930
4200600,50036,13594,24327,12115,15096,17937,17003,62,78,124,1722,4763,946,7809,2443,315,941,606,1442,163,2323,5480,6786,1425,9512,1780,1316,4247,11423,11240,9532
4200700,108143,23691,55925,28527,27777,38143,42223,262,306,330,4180,12446,4398,11863,5320,1454,5533,786,4853,1488,7291,9252,21603,1056,8517,3605,3600,8139,27689,26955,21669
4200800,169363,37491,87641,44231,42377,61849,65137,163,421,1974,6247,20308,6301,20999,15438,3128,5443,1102,4996,3473,10457,12969,29208,1727,14413,4580,6016,13565,44040,42305,31962
4200900,62584,13589,32322,16673,15575,22067,24942,246,1296,397,2979,10422,2473,7384,1848,473,1550,814,2433,499,3166,5593,10162,354,5386,2391,2718,4790,17875,15849,10481
4201000,43457,8707,22782,11968,9746,14820,18891,431,141,430,1361,4844,1145,3622,2917,305,1658,141,960,2545,709,3000,13346,448,2202,1312,1940,3094,12245,10945,8466
4201100,56841,12967,29240,14634,14456,21579,20806,642,53,258,2982,12258,1699,7237,1604,407,1233,345,1056,390,1245,5704,10476,359,5307,1383,2203,4339,17391,13015,9129
4201200,67450,15465,35491,16494,16312,19340,31798,209,196,234,3137,3942,772,6856,1487,1082,951,1139,3389,1034,2126,19880,8763,751,6597,1880,3025,3741,15504,15424,17316
4201300,48536,10413,25313,12810,12789,18665,17082,251,861,308,1984,8914,1162,5709,1866,371,924,288,1336,242,1552,4280,10914,89,3352,1760,2373,3413,15737,11542,7431
4201400,45371,9959,23066,12346,12224,15748,17399,127,162,178,1704,7825,1333,6388,1896,413,928,317,862,708,1880,3540,9493,453,4082,1382,1700,3277,12983,11142,8010
4201500,80080,16777,40026,23277,21168,27098,31814,104,179,1918,4507,10351,2273,9718,3495,624,2123,716,2811,827,3641,7792,15551,729,6454,3064,3203,5903,21682,20397,15321
4201600,86653,19538,44642,22473,20007,26418,40228,194,677,361,4535,12530,4674,10754,3401,1175,2107,611,4447,4029,3509,5901,13457,700,7534,3166,2891,5547,21668,21862,18038
4201700,727603,162921,378555,186127,156422,208771,362410,155,2276,4652,29954,36743,23294,75045,23483,14190,54506,9237,66549,29197,39470,62769,134754,14203,63287,25369,18470,48205,155713,176903,183861
4201900,47450,10131,23907,13412,12469,17067,17914,451,2177,1325,2234,3745,2331,6066,1900,446,1798,352,1669,724,975,4941,7942,475,3702,2086,2111,3206,14115,11419,8579
4202000,138645,30501,69913,38231,35661,46423,56561,275,921,997,8304,17750,7763,18707,8283,934,3125,1080,5807,2471,6828,9785,22026,1559,13092,5441,3497,10142,37161,35267,25574
4202100,52073,10666,26541,14866,15030,19314,17729,99,166,452,1773,3953,1570,6552,2213,838,1925,422,2219,402,2548,5330,13028,339,4028,2088,2128,3452,15271,13191,9493
4202200,71906,16074,37553,18279,18611,27032,26263,467,287,483,3311,8677,2476,9385,3875,981,1286,538,2537,849,2973,5325,15997,648,5771,2585,3455,4925,21441,17601,11865
4202300,141413,32405,74201,34807,34243,45607,61563,568,110,206,5175,9190,4180,16388,17380,1761,8443,1408,9981,5752,10402,10233,17999,1020,10643,6049,4525,10693,34794,33719,29802
4202400,187922,40471,101043,46408,38909,53781,95232,207,41,1272,5823,12096,7512,15069,10256,2601,12874,1432,8366,4309,10028,11833,29690,7284,14200,6349,26680,13364,43993,47097,42997
4202500,49160,11320,24916,12924,12146,17711,19303,398,2,175,1832,8718,1608,6608,3512,797,798,318,1115,426,2528,4134,8877,403,3444,1565,1902,4274,12963,11650,8953
4202600,50381,10645,26266,13470,12241,18149,19991,846,553,414,1518,11254,1124,5393,5812,328,871,203,1058,436,1669,3775,7857,254,2976,1267,2773,4081,15318,12192,8145
4202700,180471,41180,92900,46391,41232,55746,83493,2718,217,1215,7501,33114,7117,19876,6955,1365,4190,1939,7593,6408,10639,14438,29998,2039,12743,5585,4821,16751,44939,42945,34656
4202890,327958,75656,170529,81773,76844,105650,145464,618,277,1556,11597,33169,14062,35371,26624,5199,10335,2897,13203,8994,23714,29151,60613,5338,27386,9942,7912,26440,74314,80022,71526
4203000,270402,62934,136333,71135,68040,82913,119449,498,163,817,17382,27462,16257,36631,7537,5111,8461,2827,16576,3229,15675,19563,49887,6277,21347,10170,4532,20147,56966,63996,66359
4203100,516639,113913,275191,127535,105192,133139,278308,292,238,3093,24275,43378,27253,58931,9874,11423,37479,7829,62950,14151,39924,32771,77064,6596,32658,17801,8659,35799,99694,120041,147192
4203200,698786,161162,383352,154272,141793,196102,360891,56,6,5462,14754,21241,16808,53260,25159,15284,34057,10126,56142,12922,34316,86645,170667,12554,62278,25736,41313,60651,132107,158195,186671
4203300,241277,54198,124869,62210,58330,69868,113079,119,68,812,13146,13768,7514,25582,15491,3169,14343,2725,10636,8735,19241,25681,42489,4328,17681,9562,6187,18310,49185,56836,62748
4203400,256408,56673,136973,62762,50781,63244,142383,5446,120,524,12069,19574,13239,25822,6914,6519,19402,4299,29822,8898,13015,20011,35403,4213,15843,10266,5009,18266,49067,57710,74692
4203500,245176,62400,120593,62183,60089,77704,107383,2808,376,493,17058,38709,14142,29807,12779,3152,6175,1933,10989,5182,9787,16809,39467,4070,19557,7855,4028,20048,59382,56635,46711
4203600,182710,42775,93975,45960,44375,58791,79544,551,241,1359,11747,32114,6901,20859,10197,1442,3674,1583,6888,4759,11767,11972,27827,2020,14390,7710,4709,14921,48634,43792,32588
4203700,88430,20818,45091,22521,22994,30678,34758,2437,371,300,4084,16400,1868,9757,7355,660,1695,475,2615,721,3714,7191,13865,1134,8238,3134,2416,7894,24449,20513,14756
4203800,43142,8868,22245,12029,11257,15767,16118,412,847,327,2869,6718,1534,4993,3686,258,987,222,1056,263,989,3234,6143,262,4404,1367,2571,3292,14705,10100,6177
4203900,38409,8423,19803,10183,10095,14924,13390,55,963,369,1459,3630,1068,5342,1699,445,478,334,1224,227,2017,2777,7964,667,4390,1209,2092,3229,11079,9502,6176
4204000,100233,22086,52848,25299,22153,29833,48247,149,7011,880,9263,9235,4192,10713,3615,911,1923,2051,4598,3001,3419,7412,15426,2116,7704,3298,3316,7351,26945,24338,19513
4400100,293274,63526,155644,74104,63180,96731,133363,152,121,1010,11298,22408,10686,25564,6048,4055,20502,3604,15453,9225,20674,27765,58294,6091,24884,11427,14013,25889,56018,69843,77998
4400201,77669,18740,39417,19512,19623,25869,32177,33,2,106,3339,5657,3838,11761,2998,1577,3191,1363,4609,2100,3786,6317,12839,880,8854,2822,1597,5915,15581,18832,18601
4400300,47184,11530,22659,12995,12617,16157,18410,170,4,130,2369,3980,1101,4993,668,607,1405,659,3992,393,1594,5890,6184,1750,7648,2578,1069,3546,9519,10658,11931
4400400,50290,11720,24462,14108,12344,15944,22002,275,53,132,2118,9312,1276,5987,869,586,960,615,1758,1192,1526,6307,7237,1387,5740,1704,1256,3638,10693,12350,11889
4500100,304224,73884,164494,65846,71276,109678,123270,201,176,1140,14112,39864,15428,32778,9426,7527,11451,3706,17634,5463,36945,19869,42465,4835,26865,6729,7610,28701,67853,75167,58619
4500101,59627,14739,30749,14139,14947,21668,23012,155,33,2127,2616,11585,1025,7873,233,519,1041,375,1315,161,2220,10748,5843,867,6568,1673,2650,5168,14048,14143,11529
4500200,68078,16530,35975,15573,18404,26056,23618,100,73,364,2707,13633,2502,9141,1952,459,983,547,2210,209,3478,6436,11528,556,7463,1627,2110,6732,16516,17100,11200
4500300,134996,33140,72369,29487,31985,47769,55242,169,170,551,7282,28467,7786,16856,7582,1093,3071,1611,5411,2291,10994,11706,10110,1082,12081,3375,3308,13712,32304,33006,22834
4500400,52082,11878,28067,12137,12954,21505,17623,802,12,421,2094,15948,1888,5625,3253,273,750,337,731,64,1872,5538,4300,444,3727,1140,2863,5996,14021,12961,7226
4500500,97496,22595,54409,20492,24631,34261,38604,729,37,1557,4225,11930,5264,10675,3526,1805,4679,1293,5486,2298,6511,10089,9366,2110,9721,2509,3686,9419,21415,24276,19791
4500600,257898,57140,141220,59538,59072,94109,104717,1415,492,2034,13714,15500,8083,24157,2966,4313,21666,3575,12787,2519,21324,20668,35288,3386,24386,7990,31635,23968,56713,66357,53720
4500606***,132943,33778,71420,27745,34558,50365,48020,1291,139,3086,6783,12501,7835,18873,8402,2343,3733,2026,4693,1432,8765,11487,18045,793,12690,3683,4343,12663,30507,32256,23739
4500700,46236,10086,25407,10743,10038,18838,17360,342,98,272,1793,10955,1159,4682,2073,582,1912,272,3123,749,2285,4180,5044,141,2991,868,2715,5147,11940,11671,7392
4500800,56099,12408,29805,13886,15724,23108,17267,921,0,272,3363,9920,954,6811,1148,310,1081,317,1386,406,4286,5667,8103,337,4754,1841,4222,6691,14860,14063,8077
4500900,85214,19349,45954,19911,23457,32907,28850,350,6,972,2939,9985,3600,10869,2941,833,2781,883,2809,1292,5514,6237,17335,908,9025,1988,3947,9180,20977,21780,13928
4501000,36787,7903,19052,9832,10464,15480,10843,737,40,313,1449,4665,657,4718,1356,163,927,588,973,63,1632,3207,6412,1076,4853,869,2089,4191,9496,9332,5865
4501100,127922,33059,65005,29858,41269,53091,33562,177,41,517,7421,3043,2786,21422,1682,2110,3190,4465,4745,602,7577,9485,12541,5039,32085,3102,5892,12923,29790,30976,21174
4501200,338629,83441,185087,70101,81794,115144,141691,412,216,3210,20107,27253,10278,40526,12772,6767,8201,6678,24788,2534,27773,29055,44015,6128,43676,9505,14735,32135,73280,82741,67032
4501300,58021,11781,30514,15726,15326,23818,18877,1760,48,488,2078,10345,1491,7537,1733,309,1200,370,1032,146,2916,7263,8405,400,5396,1215,3889,6720,15498,14957,9065
4501400,71356,17093,36056,18207,20198,27556,23602,387,0,519,5111,1015,1009,10576,773,447,1696,2116,4234,1095,5145,5376,9463,2626,12797,4069,2902,7130,15676,17303,14154
4501500,64676,13778,34279,16619,15062,21034,28580,712,145,534,4339,8633,1144,7239,2047,586,2016,406,4510,85,8343,5926,6967,1021,5554,1607,2862,6424,15697,16669,12108
4501600,36115,8039,19187,8889,9298,13808,13009,113,19,363,1232,8270,1000,3737,655,234,674,323,877,146,2221,3820,6279,337,2927,740,2148,3806,8988,9277,6005
4600100,81365,18975,41018,21372,22041,30974,28350,357,460,443,5946,3672,3068,11416,1682,986,3458,1052,3064,805,2741,7111,14968,1845,11261,2705,4325,6148,20532,21922,13788
4600200,36688,7505,18722,10461,9344,14080,13264,1046,55,254,1641,372,1484,4360,496,562,1124,629,1393,49,374,5805,5321,1253,2768,757,6945,2891,9414,10433,6445
4600300,59672,14052,29516,16104,16168,20892,22612,1843,126,446,2857,9111,3896,8222,1342,695,2555,337,1245,423,1320,5226,8432,1037,4893,1800,3866,4079,15855,16289,9397
4600400,60920,15367,29484,16069,16762,21056,23102,1940,133,731,2764,11222,3449,6634,1190,699,2216,406,1638,460,1147,7960,7656,652,5381,1488,3154,4057,14626,15936,10934
4600590,181017,45619,95139,40259,44093,58706,78218,782,83,473,9157,18359,9625,22773,6102,2983,15287,1895,7294,3436,7705,13161,32979,3118,15519,4483,5803,12013,40367,46909,36109
4700100,44719,10264,23767,10688,10611,19021,15087,413,0,441,1994,10495,1586,5968,1823,344,1294,387,762,97,1843,4489,5179,301,3510,833,2960,4492,12515,11045,6403
4700200,41412,9508,21614,10290,10904,17272,13236,419,252,404,1688,6682,1149,4941,1243,374,2089,270,981,195,1771,5790,6131,139,3226,1227,2441,3560,11485,10112,6747
4700300,53259,15851,27668,9740,15351,19818,18090,44,324,699,2243,5842,1315,8675,667,992,1365,794,1473,325,2884,6703,6876,343,7937,1344,2414,4574,12071,12490,8273
4700400,53527,13644,28426,11457,12210,21697,19620,198,55,535,3325,13695,1882,6648,2225,244,1255,318,812,249,3317,4202,6138,312,4561,1031,2525,5251,13828,12662,8142
4700500,54309,13852,28687,11770,13227,19734,21348,64,17,116,3396,7953,2394,7008,1917,459,1535,572,2993,642,2875,6080,7154,571,4963,1441,2159,4781,12952,13153,9571
4700600,32180,7254,17124,7802,7280,13486,11414,884,193,466,1316,9421,1195,3768,656,453,932,163,523,59,481,3502,3255,164,2298,583,1868,3181,9238,7606,4901
4700700,45136,11865,23451,9820,12089,18957,14090,187,131,150,2150,6261,1755,5975,1618,550,1286,290,861,83,2334,5171,7558,240,4882,1142,2512,3799,11703,10550,7219
4700800,31240,7613,15976,7651,8315,14517,8408,500,131,190,1008,4993,1030,4388,1832,472,795,321,379,29,2081,2588,5189,234,2495,964,1621,2749,8790,7748,4340
4700900,26676,6013,14370,6293,6656,12305,7715,44,244,374,1164,5764,357,2980,690,141,748,163,477,118,424,4169,3718,296,1724,498,2583,2244,7860,6552,4007
4701090,83534,18489,45192,19853,19192,30596,33746,51,96,457,6886,15796,3016,9856,3250,935,1746,527,1862,1090,3822,6307,14203,622,7704,2115,3193,6560,21709,22008,14768
4701200,47405,10751,24893,11761,11672,19560,16173,118,176,394,1670,10145,625,5817,3344,263,1253,307,653,425,2213,4762,7342,340,3969,974,2615,4204,13419,11784,7247
4701300,60788,15925,31434,13429,16003,24858,19927,6,5,197,1498,4321,2078,8201,405,1348,3416,627,1663,1203,4237,7036,13380,508,7158,1344,2157,4588,13740,14658,11877
4701400,43139,9617,23183,10339,9900,17772,15467,140,54,355,1535,12301,1633,5788,1285,333,581,260,542,262,2564,3957,4879,200,3411,1254,1805,4095,12282,10690,6455
4701500,59115,16361,28979,13775,18648,25672,14795,59,471,363,2538,3381,657,10020,2058,292,1164,1125,1129,215,2261,4055,3342,6170,15940,1070,2805,5480,15187,13625,8462
4701600,292758,70028,156139,66591,68526,104696,119536,246,180,1784,12823,19005,14562,37257,9005,5854,11138,3872,22780,6954,27073,27578,42964,3274,29747,9064,7598,22544,67310,72348,60528
4701700,49940,11943,26976,11021,11492,18069,20379,82,51,71,3502,8162,1676,6476,1849,522,1950,500,1943,709,3031,3994,6633,324,5543,1281,1641,4036,12607,12333,9021
4701800,47982,10227,25227,12528,10206,16272,21504,606,22,589,1527,15406,921,5348,1580,112,761,355,1013,160,2364,4417,4728,364,4060,1097,2552,4197,12693,12366,8499
4701900,63596,15811,33939,13846,16343,23929,23324,260,31,452,2528,16166,1357,6962,3499,491,1458,432,1123,1012,4235,6377,6754,518,6059,1682,2200,5695,16073,15844,10173
4702000,203534,50319,109077,44138,45898,74094,83542,38,39,1232,9070,24288,7599,20093,17948,3487,10089,2929,8401,3671,15685,11796,32300,2611,19852,6593,5813,18306,46708,51062,37139
4702100,26169,6207,13558,6404,6430,11669,8070,276,77,251,843,7019,295,3030,474,187,827,118,409,42,686,3319,2679,94,2628,462,2453,2544,7345,6319,3754
4702200,49375,11736,25869,11770,11607,18506,19262,319,81,492,1542,11263,1091,7239,851,488,1119,310,3252,308,3181,5401,5204,136,4147,733,2218,4429,12790,12031,8389
4702300,44641,12098,23299,9244,11647,16303,16691,1,71,234,2150,3976,3005,6271,5854,921,1373,503,1611,783,1735,3848,4134,452,4894,1368,1457,3881,10360,10607,7695
4702400,129473,35191,70156,24126,28097,40127,61249,73,57,630,4291,27549,4972,15770,7310,3402,3499,1524,3179,1063,9537,10793,16030,973,12866,2595,3360,10718,28463,30877,24224
4702500,493452,118425,272094,102933,100112,157201,236139,294,164,1454,22120,21302,24296,48165,23371,13967,23121,10941,37485,8980,45124,34666,66123,9221,52628,16924,33106,42660,103370,119443,109554
4702600,141071,35351,79038,26682,28948,38968,73155,165,31,241,6339,3859,4007,15595,1438,4253,11086,1759,16199,10134,10676,9019,24838,2349,11934,4043,3106,10171,26679,33291,35579
4702700,61133,14442,31550,15141,14784,24257,22092,222,56,569,2306,15074,1628,6835,2762,704,2289,2344,1064,554,3646,4539,7628,353,4782,1267,2511,5585,15857,15193,10056
4702800,30071,7269,15697,7105,7429,12855,9787,238,77,316,930,7786,868,3928,853,306,824,180,479,113,1161,3275,4049,104,2311,440,1833,2700,8389,7238,4475
4702900,36926,8112,19519,9295,8690,14978,13258,609,33,518,1374,8674,1410,4291,1094,296,1235,167,431,30,1747,3604,5403,129,2673,796,2412,3628,10448,9244,5494
4703000,63284,15228,33834,14222,15929,23673,23682,88,11,160,2853,10053,2528,7521,1398,537,1105,875,1218,142,5132,5346,14261,337,5636,954,3129,6138,15794,16340,9784
4703100,25860,5730,13722,6408,6297,10311,9252,402,18,312,1774,5341,789,2917,1041,77,741,141,380,267,1883,2609,2208,103,1908,678,2271,2792,6898,6606,3834
4703200,498503,115243,272334,110926,114113,164932,219458,213,42,2831,17324,32813,30534,55158,51895,5560,15812,8565,22012,7146,52792,39430,72199,5340,43939,13704,21194,48322,112739,127413,94786
4800100,74867,16428,39921,18518,14153,26570,34144,9112,5105,723,4751,14049,3218,6607,2135,410,1613,472,1052,198,1247,7713,5722,671,4460,1793,3816,12924,17113,18176,10226
4800200,80080,20024,42363,17693,18388,30481,31211,360,368,806,3810,9125,3360,9934,2514,1025,3998,1348,2697,465,3467,8117,13573,795,8654,2613,3051,10363,16940,20434,12319
4800300,35498,10873,17217,7408,10205,12589,12704,316,133,417,2728,1577,1857,7042,1159,428,1170,555,1742,227,1501,3706,3272,545,4423,1288,1412,4002,7367,8302,4954
4800400,40351,8620,21225,10506,9259,15850,15242,4683,3448,518,1846,1757,1604,3907,2843,257,1146,286,609,146,1084,5331,4168,123,2841,1705,2049,7406,9673,9777,4875
4800500,151233,41773,77291,32169,40481,54839,55913,1044,479,1018,7532,4892,7504,18582,4348,3174,6009,2166,5447,1101,6766,25724,27466,2167,17035,4508,4271,18319,31085,36563,23493
4800600,44010,9250,23511,11249,10223,16214,17573,884,4367,634,2696,4439,1385,4676,1591,351,1160,531,1009,123,925,4922,8081,250,3198,1175,1613,5694,10865,11553,6648
4800700,50806,12325,25765,12716,13563,19219,18024,133,857,234,1928,4465,1407,6766,1156,553,1516,728,1262,68,2889,5229,11509,447,5609,1731,2319,5683,11857,12967,7974
4800800,65577,14981,34402,16194,15004,24385,26188,474,1757,565,3638,9522,1905,8212,1137,510,3056,612,1554,250,2204,7242,11884,736,6488,1487,2344,7257,14754,17398,11187
4800900,59649,14992,31402,13255,15650,19324,24675,133,121,431,3124,8785,1601,8475,1228,340,1067,552,2548,202,2128,9048,9675,613,6748,1610,1220,6619,12363,14469,11206
4801000,60574,13869,31947,14758,14992,24695,20887,718,231,833,2903,14401,2548,6589,2343,393,1920,376,963,81,2471,6338,9880,344,4462,1109,1671,8207,14517,15188,8793
4801100,49613,12226,26239,11148,14104,19027,16482,486,127,400,2149,2457,2429,7972,1955,353,1579,623,1112,496,1753,5524,9448,325,6127,1540,2758,5546,11721,12448,7672
4801200,28144,6050,15056,7038,6472,10441,11231,111,1410,722,2226,4637,1039,3004,643,456,1023,420,816,3,1065,3430,2410,99,2600,1003,1027,3520,7025,7208,4341
4801300,25667,5696,13308,6663,6765,10651,8251,1310,223,287,2034,2310,1144,3759,327,220,675,200,863,38,506,3912,2978,258,2775,666,1182,3295,6027,6583,4066
4801400,29129,7113,15104,6912,7122,11584,10423,46,51,249,2682,4423,1035,4300,1889,135,718,142,727,11,889,3042,4086,161,2982,845,716,3880,6583,7193,4360
4801500,103491,26260,53696,23535,26765,37707,39019,772,2037,396,4483,5327,5353,12702,4404,1628,3570,1202,4050,710,5768,9123,25718,1075,9887,3349,1937,12188,21587,26265,17191
4801600,75963,17733,40176,18054,17705,26017,32241,46,3776,371,6131,8943,4024,8500,2219,756,1953,1063,3194,356,4250,6571,12421,621,6826,1722,2220,9539,17143,19721,11827
4801700,35611,7893,18663,9055,8496,14687,12428,1106,1671,570,3375,4913,1088,3340,1489,236,1314,205,682,96,2364,4208,5127,147,2019,634,1027,5152,8379,9075,5112
4801800,31249,7317,16155,7777,8024,13592,9633,394,499,384,1510,3562,779,4363,2745,317,665,397,845,32,977,3719,4824,315,3013,777,1132,4060,7229,7963,4680
4801900,435255,102954,249492,82809,89821,118430,227004,372,1485,1761,18149,27757,17580,53337,3432,18352,43858,9022,44482,11375,27064,40963,48061,8037,40477,11104,8587,41545,71529,100145,119082
4802000,238164,63108,128485,46571,56149,76801,105214,410,360,1316,13804,15793,13935,32546,11841,3278,8767,3836,15010,3140,14183,28775,27843,3927,26903,6575,5922,26161,44190,55556,49149
4802101,48253,12091,25445,10717,11042,17167,20044,105,54,229,3429,10377,1647,6374,3491,439,863,396,1260,121,2351,5769,4213,346,4413,1221,1155,6774,10998,11491,6899
4802102,45732,10826,24786,10120,10114,16515,19103,791,1300,269,4466,6335,1807,5727,2991,458,800,475,1030,59,1886,6395,4479,396,3792,1303,973,6506,10468,11156,6776
4802200,41273,11067,20524,9682,11520,15218,14535,1051,2069,1154,2559,3221,1058,5148,731,240,880,700,1226,51,1553,6344,5375,676,4845,1272,1120,4981,8843,9794,6588
4802300,1722130,384181,978186,359763,315979,503746,902405,884,7649,6498,91395,111192,113929,162545,87138,50704,122947,44765,165405,32118,173018,123021,189327,21821,140502,42406,34866,218583,317419,411565,390382
4802400,33322,8029,17943,7350,7790,11706,13826,431,1381,222,3006,3278,1192,4855,1315,435,611,317,1008,150,1506,4593,3410,324,3349,792,1147,3752,7566,8485,5490
4802500,935713,224022,508507,203184,199265,302611,433837,693,6774,3242,53514,86169,50890,111088,76211,11825,44247,15699,41247,8051,62366,80750,118144,17479,94538,27408,25378,117087,183929,229328,181347
4802600,58594,11697,31373,15524,14581,22045,21968,2188,4107,860,2952,6383,1753,6439,1480,402,1635,678,1006,172,1752,7675,8667,445,4212,1624,4164,8342,15060,15510,7985
4802700,57973,14338,30089,13546,14545,22267,21161,137,816,485,3212,2481,2465,7262,1521,833,2822,786,1903,271,2466,5839,13075,906,6391,1863,2439,7057,12901,15078,8599
4802800,32315,6747,17198,8370,6825,11334,14156,1699,3876,948,1909,1313,1379,3490,1146,187,862,221,551,10,739,2781,4734,202,2854,921,2493,5268,7858,8314,4128
4802900,45711,11635,23647,10429,11619,17439,16653,383,1024,340,2481,2870,1993,5109,821,737,2012,687,1515,114,2236,5129,9193,624,5301,1387,1755,6645,10050,11275,6106
4803000,94158,23002,52030,19126,15900,23454,54804,235,23688,299,5417,3497,5840,8271,3834,1025,1844,2235,4381,1963,3423,5281,9279,1475,7653,2860,1658,15779,20485,22616,12276
4803100,67160,17255,36117,13788,12972,20274,33914,58,7917,433,6447,4028,5233,8114,2674,504,1483,1888,1866,341,1655,6590,6291,336,7109,2765,1428,12273,14497,15491,7644
4803200,36114,8549,19272,8293,7530,11475,17109,1732,5759,468,3282,960,1181,3528,1899,368,897,790,586,78,819,3983,2042,465,4111,732,2434,7245,7984,8061,4275
4803300,328308,87378,175113,65817,92338,134945,101025,910,55,2740,17078,16981,12797,47000,17159,6061,9881,5826,12393,1399,27671,41409,49434,3018,37103,7424,11969,75555,60631,65703,39041
4803400,45084,9687,24066,11331,11155,18185,15744,630,160,347,3375,2232,1510,5627,1568,522,1050,932,2045,70,2099,9051,4535,959,4739,1263,2370,5806,10115,11840,7636
