CHOSEN,JWMNP,FINCP,GRNTP,HINCP,SMOCP,PINCP,HH_COST,PERNP,WAGP,UNEMP,EMP,type
2701404,20.0,102000.0,1173.0,102000.0,1857.0,44400.0,0.179232,44400.0,44000.0,3,43,leavers
2701405,20.0,62100.0,1385.0,55000.0,1408.0,20000.0,0.30822857142857146,19000.0,18400.0,8,169,leavers
2701406,20.0,95500.0,1140.0,81500.0,1813.0,33500.0,0.20742857142857143,33500.0,30000.0,7,89,leavers
2701407,20.0,132000.0,1413.0,93600.0,2007.0,40000.0,0.2221554361868498,39000.0,37500.0,7,117,leavers
2701408,15.0,133200.0,1500.0,92000.0,2135.0,40000.0,0.20791890325291018,37000.0,36000.0,0,71,leavers
2701409,20.0,133000.0,1365.0,133000.0,2040.0,51000.0,0.17383636363636362,42000.0,38000.0,2,53,leavers
2701410,20.0,80000.0,1396.0,77400.0,1525.0,39950.0,0.24066852367688024,35500.0,30000.0,2,52,leavers
2701501,20.0,85000.0,1370.0,80000.0,1369.0,42000.0,0.21199281867145423,40000.0,40000.0,0,65,leavers
2701502,25.0,98000.0,1285.0,108820.0,1772.0,43500.0,0.16351314016172508,43500.0,43500.0,1,59,leavers
2701503,20.0,100020.0,1302.0,107000.0,1644.0,42000.0,0.1953103448275862,42000.0,42000.0,0,52,leavers
2701600,30.0,146275.0,1170.0,147550.0,2070.0,45000.0,0.16075471698113208,45000.0,34600.0,4,27,leavers
2701700,30.0,149000.0,1450.0,144000.0,2378.0,53900.0,0.19908333333333333,52000.0,52000.0,3,54,leavers
2701800,25.0,111000.0,800.0,96000.0,1784.0,49150.0,0.20912,46650.0,45000.0,2,50,leavers
2701900,20.0,73000.0,780.0,62000.0,1351.5,34500.0,0.20662857142857144,32000.0,30000.0,4,93,leavers
2702000,12.5,67100.0,670.0,64250.0,984.0,32000.0,0.1965,27700.0,24700.0,6,69,leavers
2702100,15.0,71000.0,700.0,58000.0,1147.0,30000.0,0.17411538461538462,27550.0,24000.0,5,91,leavers
2702200,15.0,80325.0,1050.0,63200.0,1279.0,16000.0,0.23333333333333334,15000.0,15000.0,4,133,leavers
2702300,22.5,74000.0,960.0,79500.0,1262.0,28900.0,0.19743035815804433,27000.0,27000.0,5,93,leavers
2702400,15.0,65200.0,730.0,60400.0,1083.0,35550.0,0.18275229357798164,35000.0,34500.0,2,76,leavers
2702500,15.0,94050.0,1150.0,82350.0,1390.0,42500.0,0.1916275167785235,40000.0,39000.0,2,84,leavers
2702600,19.0,75600.0,720.0,64000.0,1113.0,30000.0,0.18575851393188855,30000.0,28000.0,3,82,leavers
2800100,30.0,70000.0,1015.0,69000.0,1100.0,30500.0,0.19105830975122218,30000.0,30000.0,10,116,leavers
2800200,20.0,45235.0,564.0,38000.0,616.0,23000.0,0.17872727272727273,23000.0,22000.0,10,65,leavers
2800300,22.5,60150.0,766.0,51500.0,743.0,30000.0,0.16375454545454546,27500.0,27000.0,8,55,leavers
2800400,15.0,56000.0,797.0,39150.0,1042.5,26300.0,0.24821204636139083,25000.0,25000.0,7,74,leavers
2800500,15.0,66550.0,852.0,57000.0,942.0,27250.0,0.18847847518895824,27000.0,25500.0,7,69,leavers
2800600,15.0,50050.0,829.0,35400.0,780.0,20300.0,0.27269662921348314,19000.0,19000.0,13,105,leavers
2800700,25.0,41600.0,748.0,40390.0,434.0,26250.0,0.239,26250.0,26250.0,3,35,leavers
2800800,15.0,36000.0,693.0,37505.0,736.0,25000.0,0.26666666666666666,25000.0,21600.0,5,68,leavers
2800900,25.0,68900.0,743.0,67000.0,1377.0,30000.0,0.16306666666666667,30000.0,30000.0,1,44,leavers
2801000,20.0,55300.0,998.0,48000.0,968.0,28200.0,0.25087769784172664,25000.0,25000.0,2,61,leavers
2801100,15.0,50900.0,840.0,39200.0,805.0,23000.0,0.22884611197793825,23000.0,19000.0,14,83,leavers
2801200,17.5,44400.0,866.0,42900.0,500.0,28000.0,0.1918213213493203,26000.0,26000.0,2,22,leavers
2801300,20.0,67000.0,994.0,66000.0,905.0,35000.0,0.1483719298245614,35000.0,32000.0,5,70,leavers
2801400,20.0,49800.0,681.0,40000.0,565.0,22000.0,0.20288372093023255,20000.0,20000.0,5,25,leavers
2801500,15.0,47200.0,830.0,41000.0,665.0,25000.0,0.1992,20000.0,16000.0,4,47,leavers
2801600,15.0,42000.0,735.0,41200.0,641.0,26000.0,0.20669754185963662,24500.0,22000.0,8,50,leavers
2801700,25.0,33050.0,776.5,31100.0,475.0,16700.0,0.24853333333333333,15300.0,15300.0,4,30,leavers
2801800,10.5,45000.0,800.0,40000.0,754.0,18000.0,0.2560304347826087,18000.0,18000.0,11,80,leavers
2801900,30.0,42100.0,883.0,45500.0,773.0,24000.0,0.20400000000000001,21000.0,19000.0,4,39,leavers
2802000,15.0,56700.0,895.0,48500.0,1007.5,20000.0,0.2218989749415985,19200.0,18500.0,19,175,leavers
2802100,20.0,40700.0,840.0,40700.0,970.0,29850.0,0.2786666666666667,29250.0,28250.0,2,56,leavers
2900100,20.0,40500.0,584.0,36000.0,678.0,21300.0,0.22317073170731705,20000.0,17700.0,8,102,leavers
2900200,15.0,57650.0,840.0,60000.0,1012.0,28000.0,0.19147892720306514,27000.0,27000.0,1,73,leavers
2900300,15.0,66000.0,670.0,43550.0,735.0,27600.0,0.17657142857142857,20900.0,20000.0,4,97,leavers
2900400,25.0,65000.0,730.0,51880.0,910.0,29400.0,0.19737974683544302,28200.0,27500.0,4,86,leavers
2900500,15.0,66000.0,790.0,69000.0,943.0,35000.0,0.16409302325581396,34500.0,34000.0,5,75,leavers
2900600,10.0,62000.0,1073.0,36000.0,1180.0,17000.0,0.3024,15000.0,15000.0,12,137,leavers
2900700,15.0,51300.0,780.0,50100.0,600.5,30000.0,0.1478846153846154,29500.0,28000.0,6,106,leavers
2900800,27.5,44000.0,793.0,45900.0,1010.0,20000.0,0.2,20000.0,20000.0,5,125,leavers
2900901,20.0,93300.0,911.0,89000.0,1242.0,31900.0,0.16428318584070795,30000.0,30000.0,4,44,leavers
2900902,20.0,63000.0,1025.0,64000.0,1433.0,39500.0,0.21294811893203885,39500.0,38000.0,6,72,leavers
2900903,25.0,93800.0,1102.0,80350.0,1322.0,40500.0,0.17963076923076923,40000.0,40000.0,3,104,leavers
2901001,20.0,82500.0,1060.0,58850.0,871.0,30400.0,0.220085,30000.0,30000.0,6,179,leavers
2901002,20.0,53900.0,1000.0,53900.0,866.0,30000.0,0.232,30000.0,29000.0,2,54,leavers
2901003,30.0,90500.0,983.0,87500.0,1292.0,35500.0,0.1565594295242065,31000.0,31000.0,2,78,leavers
2901004,20.0,125300.0,1046.0,103000.0,1707.0,52000.0,0.18,51000.0,50000.0,1,70,leavers
2901005,20.0,56300.0,1014.0,56200.0,1005.0,30000.0,0.22026573426573426,30000.0,30000.0,10,122,leavers
2901100,30.0,80600.0,1071.0,77000.0,1240.0,35000.0,0.17876078295513598,32500.0,30000.0,4,82,leavers
2901200,20.0,60600.0,660.0,48850.0,545.0,25000.0,0.15190588235294117,24400.0,22000.0,6,85,leavers
2901300,22.5,56000.0,820.0,45750.0,697.0,20000.0,0.20333333333333337,20000.0,19000.0,2,73,leavers
2901400,15.0,75200.0,745.0,64000.0,765.0,22000.0,0.18641509433962264,22000.0,22000.0,1,142,leavers
2901500,15.0,51400.0,730.0,44850.0,882.0,25000.0,0.220125,25000.0,25000.0,3,62,leavers
2901600,23.5,74500.0,893.5,71500.0,994.0,35000.0,0.1863407620416966,35000.0,32000.0,5,54,leavers
2901701,20.0,102100.0,1543.0,82500.0,1138.0,45000.0,0.23446821779204968,42300.0,42300.0,1,44,leavers
2901702,20.0,106850.0,1470.0,99560.0,1485.0,45500.0,0.2040591299019608,45000.0,45000.0,3,61,leavers
2901703,20.0,75170.0,1033.0,75170.0,1361.0,36750.0,0.1868780487804878,35500.0,35000.0,1,99,leavers
2901801,25.0,37700.0,1040.0,31000.0,920.0,25000.0,0.19469268292682926,25000.0,25000.0,2,26,leavers
2901802,20.0,42500.0,1000.0,44800.0,850.0,24200.0,0.2348623853211009,23100.0,23100.0,6,46,leavers
2901803,20.0,58900.0,1080.0,56950.0,863.0,24000.0,0.23335384615384613,24000.0,24000.0,7,55,leavers
2901804,20.0,122510.0,1090.0,100000.0,2052.0,50000.0,0.1955956678700361,50000.0,50000.0,5,83,leavers
2901805,15.0,149600.0,1151.0,93800.0,2130.0,41000.0,0.2002185792349727,39500.0,39500.0,2,108,leavers
2901806,20.0,120000.0,1263.0,99250.0,1758.0,47500.0,0.2202,47000.0,46200.0,1,68,leavers
2901807,20.0,85950.0,976.5,72000.0,1386.0,35000.0,0.21387755102040817,35000.0,35000.0,3,90,leavers
2901808,25.0,95000.0,920.0,60000.0,1304.5,41500.0,0.22242253521126762,41000.0,40000.0,0,39,leavers
2901901,20.0,80000.0,1050.0,44280.0,767.0,30000.0,0.2476875,28000.0,28000.0,9,94,leavers
2901902,20.0,65030.0,970.0,58000.0,1273.0,35000.0,0.22153846153846157,35000.0,34000.0,7,183,leavers
2902001,25.0,61100.0,970.0,72000.0,1127.0,30000.0,0.1796883116883117,30000.0,30000.0,2,44,leavers
2902002,30.0,73350.0,760.0,71100.0,1193.0,38200.0,0.1962962962962963,36300.0,36300.0,3,56,leavers
2902100,20.0,66900.0,730.0,59900.0,697.5,25000.0,0.1720677966101695,24500.0,22500.0,4,50,leavers
2902200,15.0,56400.0,815.0,54200.0,806.0,25000.0,0.18238267148014442,24000.0,24000.0,5,86,leavers
2902300,15.0,43000.0,623.0,36200.0,651.0,27250.0,0.19672131147540983,26200.0,25500.0,9,61,leavers
2902400,20.0,30950.0,600.0,30000.0,652.0,22000.0,0.21746938775510205,22000.0,21100.0,4,47,leavers
2902500,15.0,38900.0,525.0,34900.0,623.5,20000.0,0.18458883248730965,20000.0,19000.0,6,61,leavers
2902601,20.0,59750.0,685.0,56800.0,1061.0,30400.0,0.18075294117647062,30000.0,29000.0,2,92,leavers
2902602,15.0,45150.0,870.5,40600.0,756.5,19000.0,0.2324689655172414,19000.0,18000.0,10,109,leavers
2902603,15.0,46830.0,833.5,46565.0,1193.0,25600.0,0.2191950464396285,25300.0,23000.0,5,70,leavers
2902700,20.0,50000.0,723.5,49000.0,785.0,20000.0,0.20199203187250997,20000.0,19500.0,4,88,leavers
2902800,15.0,55000.0,780.0,44000.0,877.0,20000.0,0.21000000000000002,20000.0,18500.0,9,134,leavers
3000100,15.0,67310.0,1160.0,55000.0,1085.5,30000.0,0.24336,30000.0,25000.0,4,53,leavers
3000200,15.0,57500.0,871.0,57620.0,1140.0,25000.0,0.22347826086956524,24750.0,22500.0,5,127,leavers
3000300,15.0,60000.0,832.0,58400.0,1150.0,29000.0,0.20112820512820512,27650.0,24500.0,1,93,leavers
3000400,15.0,65150.0,810.0,54500.0,1156.5,28200.0,0.21445871559633026,28000.0,26500.0,4,96,leavers
3000500,15.0,75000.0,1100.0,56500.0,1000.0,24000.0,0.24920589903573453,24000.0,20000.0,3,108,leavers
3000600,9.0,58810.0,600.0,55600.0,1127.5,29000.0,0.19819819819819817,27000.0,26000.0,8,83,leavers
3000700,15.0,69500.0,950.0,51600.0,1290.0,30000.0,0.2651162790697674,27250.0,27250.0,3,53,leavers
3100100,10.0,54000.0,740.0,44950.0,1030.0,29200.0,0.20491024898668211,29000.0,26200.0,3,73,leavers
3100200,15.0,72430.0,750.0,52455.0,918.5,22500.0,0.18578512396694216,21250.0,20150.0,5,125,leavers
3100300,15.0,43000.0,795.0,43000.0,990.5,30000.0,0.20733333333333331,30000.0,28000.0,1,57,leavers
3100400,15.0,65000.0,690.0,61070.0,1072.0,30000.0,0.17548387096774193,30000.0,25000.0,0,77,leavers
3100500,10.0,64000.0,643.0,42000.0,1029.0,19200.0,0.203125,19000.0,15000.0,6,109,leavers
3100600,20.0,52200.0,650.0,40900.0,647.0,24500.0,0.16788990825688074,21000.0,21000.0,5,65,leavers
3100701,25.0,71600.0,850.0,71600.0,1152.5,28000.0,0.19374545454545455,28000.0,27000.0,3,44,leavers
3100702,20.0,70000.0,1075.0,67000.0,1393.0,36900.0,0.20270270270270271,35000.0,35000.0,2,101,leavers
3100801,10.0,50560.0,970.0,36505.0,1186.0,14000.0,0.30335911387485426,13000.0,12000.0,11,176,leavers
3100802,15.0,109350.0,940.0,90000.0,1515.0,41000.0,0.16950307277628032,39000.0,38000.0,3,88,leavers
3100901,17.0,70000.0,1080.0,61900.0,1595.0,35000.0,0.2313872522763792,34000.0,34000.0,4,97,leavers
3100902,20.0,95000.0,1147.0,82500.0,1639.0,40000.0,0.2014,40000.0,40000.0,1,84,leavers
3100903,15.0,62500.0,1201.0,50000.0,1047.0,23000.0,0.23974468085106385,23000.0,20000.0,6,57,leavers
3100904,15.0,45000.0,1058.0,41200.0,919.0,20000.0,0.2727272727272727,20000.0,18000.0,7,86,leavers
3200101,15.0,60000.0,1149.5,54725.0,1363.0,28000.0,0.27076666666666666,27400.0,26100.0,12,222,leavers
3200102,20.0,74400.0,1733.0,75230.0,1826.5,40000.0,0.23706666666666665,40000.0,36500.0,4,109,leavers
3200103,20.0,85000.0,1465.0,78000.0,1121.0,40000.0,0.19140636042402828,40000.0,37000.0,1,96,leavers
3200200,20.0,65000.0,1270.0,62300.0,1345.0,28000.0,0.25829508196721307,27000.0,26000.0,10,89,leavers
3200300,15.0,75000.0,870.0,62000.0,1303.0,27100.0,0.21245169600686992,25000.0,24000.0,12,87,leavers
3200401,25.0,90000.0,1329.0,81000.0,1853.0,38000.0,0.23826666666666668,38000.0,35000.0,6,98,leavers
3200402,25.0,88500.0,1510.0,90000.0,1600.0,40000.0,0.20164870970767013,40000.0,40000.0,5,81,leavers
3200403,30.0,74600.0,1147.5,67200.0,1401.0,32000.0,0.22986719638240513,30000.0,30000.0,5,108,leavers
3200404,30.0,39000.0,930.0,40000.0,952.0,25000.0,0.276,23500.0,22000.0,13,129,leavers
3200405,20.0,34000.0,880.0,35000.0,863.0,24500.0,0.28708133971291866,22000.0,20000.0,17,116,leavers
3200406,20.0,52300.0,1040.0,46500.0,1070.5,26500.0,0.2815384615384615,22750.0,21800.0,10,104,leavers
3200407,20.0,101000.0,1410.0,87150.0,1498.0,43000.0,0.1997987012987013,37500.0,34700.0,4,94,leavers
3200408,20.0,80000.0,1282.0,74000.0,1707.0,35000.0,0.23399999999999999,32000.0,30000.0,7,188,leavers
3200409,20.0,54100.0,1005.0,43800.0,1600.0,26500.0,0.2723926380368098,26000.0,25000.0,18,149,leavers
3200410,25.0,46000.0,1085.0,47000.0,820.0,21200.0,0.25671544715447153,20000.0,20000.0,3,104,leavers
3200411,20.0,81000.0,1390.0,79000.0,1378.0,40950.0,0.2177142857142857,40000.0,38500.0,15,151,leavers
3200412,20.0,90000.0,1416.5,90000.0,1585.0,38030.0,0.19844357976653698,35000.0,32700.0,8,125,leavers
3200413,20.0,72000.0,1340.0,73600.0,1734.0,34900.0,0.24736196319018405,34000.0,32000.0,11,142,leavers
3300100,20.0,65000.0,980.0,65000.0,1510.0,34000.0,0.2197551724137931,33000.0,28000.0,5,120,leavers
3300200,25.0,96000.0,1298.0,80000.0,1562.0,41000.0,0.19315283842794762,40000.0,37500.0,3,63,leavers
3300300,23.0,104600.0,1325.0,78580.0,2130.0,14000.0,0.23449101796407187,13000.0,11300.0,13,146,leavers
3300400,25.0,91500.0,1050.0,75600.0,1657.0,33000.0,0.24705882352941178,32000.0,32000.0,4,79,leavers
3300500,20.0,79000.0,1050.0,79000.0,1497.5,30000.0,0.19896000000000003,30000.0,30000.0,2,69,leavers
3300600,30.0,85000.0,1281.5,85000.0,1706.5,35010.0,0.2445859872611465,35000.0,35000.0,1,61,leavers
3300700,25.0,101200.0,1220.0,98000.0,2120.0,38000.0,0.23801474369963999,37400.0,37400.0,1,82,leavers
3300800,20.0,60000.0,1230.0,61035.0,1573.0,30900.0,0.252352,30750.0,30000.0,4,114,leavers
3300900,30.0,74500.0,1550.0,73000.0,1640.0,34500.0,0.2528333333333333,34500.0,33500.0,2,66,leavers
3301000,20.0,127450.0,1395.0,117050.0,2064.5,55500.0,0.2027377638078132,55500.0,52500.0,3,77,leavers
3400101,15.0,59500.0,1150.0,52650.0,1390.5,24500.0,0.24084,23750.0,22000.0,10,78,leavers
3400102,21.5,75440.0,1480.0,80750.0,1794.0,43600.0,0.28500000000000003,40000.0,40000.0,3,62,leavers
3400301,30.0,100500.0,1630.0,81000.0,2676.0,60000.0,0.2818241042345277,60000.0,60000.0,0,39,leavers
3400302,31.5,100000.0,1460.0,79000.0,2393.0,40000.0,0.28689230769230767,38000.0,35000.0,4,59,leavers
3400303,40.0,108500.0,2080.0,92500.0,1385.0,58000.0,0.311583597375253,54500.0,51500.0,2,70,leavers
3400304,25.0,77100.0,1870.0,95000.0,2537.0,54000.0,0.23116433556473437,54000.0,52000.0,0,44,leavers
3400305,37.5,142950.0,1771.5,139000.0,3585.0,77500.0,0.249768791889811,77500.0,77500.0,0,36,leavers
3400306,25.0,133900.0,2137.0,130000.0,2208.0,40000.0,0.2273093525179856,37000.0,37000.0,0,35,leavers
3400307,30.0,125000.0,1532.0,110900.0,3572.0,35000.0,0.272,30000.0,30000.0,1,40,leavers
3400308,45.0,178200.0,2800.0,178200.0,3548.0,82120.0,0.20215384615384618,82000.0,82000.0,2,39,leavers
3400400,20.0,51600.0,1300.0,56600.0,2247.0,30150.0,0.29469964664310955,30150.0,30550.0,4,40,leavers
3400501,30.0,61290.0,1510.0,59000.0,1622.5,35000.0,0.29376443418013853,33900.0,30000.0,3,68,leavers
3400502,30.0,104000.0,1580.0,102500.0,2527.0,36075.0,0.20033388981636058,35000.0,35000.0,4,58,leavers
3400503,30.0,123000.0,2060.0,100950.0,2368.0,60000.0,0.22799590154556482,57500.0,57500.0,2,36,leavers
3400601,40.0,145000.0,2240.5,140000.0,3263.5,76000.0,0.2157103865176772,76000.0,76000.0,5,178,leavers
3400602,40.0,84130.0,1584.0,90000.0,2245.0,40000.0,0.22835710772257745,37000.0,35500.0,4,44,leavers
3400701,45.0,107275.0,1860.0,100000.0,2173.0,58000.0,0.26504,58000.0,58000.0,3,64,leavers
3400702,40.0,91000.0,2280.0,99800.0,2348.0,60000.0,0.2272339723962504,60000.0,60000.0,7,138,leavers
3400703,35.0,74350.0,1670.0,83000.0,2029.0,41250.0,0.23044897959183672,40000.0,40000.0,3,95,leavers
3400800,40.0,135400.0,1342.5,107000.0,2412.0,50000.0,0.23914329423763386,48000.0,46000.0,0,69,leavers
3400901,45.0,130000.0,1610.0,114900.0,1770.0,65000.0,0.19284,55000.0,55000.0,0,33,leavers
3400902,30.0,108000.0,1653.0,100040.0,3310.0,70000.0,0.22331635252165052,67500.0,67500.0,3,59,leavers
3400903,30.0,91700.0,1810.0,100000.0,2339.0,48000.0,0.24672,48000.0,48000.0,2,52,leavers
3400904,30.0,107005.0,1570.0,95000.0,1889.5,52000.0,0.23259259259259257,52000.0,52000.0,2,58,leavers
3400905,30.0,76900.0,1830.0,79700.0,2405.0,47800.0,0.28827639708221475,47800.0,47500.0,4,51,leavers
3400906,30.0,84350.0,1697.0,63800.0,1702.0,25000.0,0.3466285714285714,25000.0,24000.0,8,73,leavers
3400907,27.5,102100.0,1415.0,93500.0,2263.0,40000.0,0.2631415241057543,40000.0,40000.0,2,46,leavers
3401001,25.0,177000.0,1993.0,176050.0,2855.0,75000.0,0.17514829192546583,75000.0,75000.0,2,57,leavers
3401002,30.0,135000.0,1908.0,98000.0,1972.0,51000.0,0.21004799999999998,51000.0,49500.0,8,58,leavers
3401003,30.0,138700.0,1640.0,112800.0,2875.0,50000.0,0.24587764120977768,50000.0,46300.0,8,71,leavers
3401101,30.0,149500.0,1620.0,110000.0,2342.0,50000.0,0.2048,50000.0,50000.0,10,71,leavers
3401102,40.0,147500.0,1570.0,138750.0,2525.0,60000.0,0.24627972972972972,60000.0,60000.0,1,43,leavers
3401103,30.0,69050.0,1440.0,68000.0,2537.5,38300.0,0.29725458140700717,30000.0,30000.0,6,54,leavers
3401104,30.0,123820.0,1700.0,116010.0,2108.0,50000.0,0.19365250134480902,50000.0,50000.0,5,71,leavers
3401105,35.0,164700.0,1290.0,125670.0,2738.0,53000.0,0.24727272727272728,53000.0,50000.0,0,37,leavers
3401106,30.0,136015.0,2177.5,137000.0,2650.0,70000.0,0.21381818181818185,70000.0,70000.0,0,57,leavers
3401201,25.0,82100.0,1500.0,80000.0,1154.0,44000.0,0.1907027027027027,42000.0,33750.0,3,47,leavers
3401202,20.0,110480.0,1578.0,87925.0,1573.0,46000.0,0.20500378787878787,46000.0,40000.0,3,63,leavers
3401203,20.0,80000.0,1480.0,81000.0,1927.0,38750.0,0.2224,36750.0,33750.0,2,46,leavers
3401204,20.0,79000.0,1658.5,63450.0,1292.0,34500.0,0.1722,30000.0,27500.0,0,44,leavers
3401205,30.0,107000.0,1805.0,105000.0,2104.0,50000.0,0.23959798994974876,48000.0,40000.0,2,67,leavers
3401301,30.0,45000.0,1250.0,45000.0,963.0,15500.0,0.30638297872340425,15000.0,15000.0,17,53,leavers
3401302,30.0,59600.0,1250.0,49000.0,1680.0,25000.0,0.3360540540540541,25000.0,25000.0,9,50,leavers
3401401,25.0,104300.0,1665.0,104300.0,2480.0,39500.0,0.2810126582278481,38500.0,35550.0,7,67,leavers
3401402,30.0,96400.0,1360.0,75400.0,2608.0,31000.0,0.2833282442748092,30000.0,30000.0,9,86,leavers
3401403,35.0,165000.0,1890.0,160200.0,3711.0,66500.0,0.21144999999999997,52500.0,52500.0,11,47,leavers
3401404,27.5,177900.0,2490.0,114800.0,2273.0,72000.0,0.2580101180438449,72000.0,72000.0,0,31,leavers
3401501,30.0,112550.0,1865.0,107400.0,2604.0,64250.0,0.2522298333333334,59000.0,57000.0,4,68,leavers
3401502,30.0,150000.0,1690.0,130050.0,3131.0,46000.0,0.24551138043156961,39900.0,38400.0,1,63,leavers
3401503,25.0,120000.0,1590.0,118000.0,2383.0,72000.0,0.19090667048382476,70000.0,70000.0,1,66,leavers
3401504,20.0,158000.0,2720.0,152000.0,2879.0,70000.0,0.1858153846153846,69500.0,68500.0,3,61,leavers
3401600,32.5,107000.0,1476.5,97700.0,1803.5,41350.0,0.2472717934670958,40000.0,36700.0,8,72,leavers
3401700,30.0,109000.0,1600.0,92500.0,1367.0,43500.0,0.18558513473497187,40900.0,40000.0,3,59,leavers
3401800,20.0,98550.0,1200.0,67450.0,1835.0,29500.0,0.2958273257068854,28000.0,28000.0,6,57,leavers
3401901,35.0,101500.0,1355.0,96600.0,2454.0,53000.0,0.271,53000.0,39000.0,0,27,leavers
3401902,30.0,210000.0,2595.0,176200.0,3922.5,60000.0,0.23117960877296978,60000.0,60000.0,2,46,leavers
3401903,30.0,100000.0,1775.0,100500.0,1575.0,50000.0,0.23658461538461537,50000.0,50000.0,1,32,leavers
3401904,32.5,92400.0,1460.0,92400.0,1823.0,56000.0,0.214320987654321,55000.0,55000.0,2,49,leavers
3402001,25.0,102100.0,1443.0,87500.0,1730.0,40000.0,0.20663484486873507,39000.0,37000.0,4,59,leavers
3402002,30.0,110100.0,1490.0,104000.0,1870.0,51500.0,0.19865384615384613,50000.0,49000.0,2,90,leavers
3402003,20.0,75600.0,1860.0,71350.0,1498.0,32000.0,0.2748091603053435,30000.0,28500.0,5,109,leavers
3402101,20.0,47400.0,1000.0,52100.0,1375.0,20000.0,0.2630376940133038,20000.0,20000.0,10,34,leavers
3402102,30.0,77000.0,1164.0,63900.0,1737.0,40800.0,0.257942849404117,41800.0,40800.0,2,84,leavers
3402103,20.0,101000.0,1040.0,74300.0,1483.0,30000.0,0.22006299212598424,30000.0,30000.0,3,70,leavers
3402104,25.0,105500.0,1554.0,97000.0,2575.0,51450.0,0.2546938775510204,50000.0,49500.0,4,68,leavers
3402201,30.0,90000.0,1380.0,95000.0,1871.0,46500.0,0.22700689655172412,45000.0,45000.0,3,67,leavers
3402202,20.0,100000.0,1570.0,69200.0,1718.0,28515.0,0.2693491124260355,27000.0,24050.0,7,89,leavers
3402301,15.0,48900.0,1130.0,38700.0,1130.0,12100.0,0.292289156626506,10050.0,10000.0,10,52,leavers
3402302,15.0,145000.0,1933.0,130000.0,3043.0,40000.0,0.21718750000000003,39000.0,35000.0,4,110,leavers
3402303,20.0,60000.0,1290.0,65500.0,1484.0,34000.0,0.2541176470588235,33550.0,33550.0,0,30,leavers
3402400,25.0,60000.0,1350.0,63600.0,1343.5,25000.0,0.27540000000000003,25000.0,25000.0,4,37,leavers
3402500,20.0,74200.0,1230.0,77000.0,1578.0,30000.0,0.23446153846153847,25000.0,25000.0,8,57,leavers
3402600,15.0,99000.0,1197.0,93000.0,2004.0,35000.0,0.19613245033112583,32350.0,31000.0,2,74,leavers
3500100,20.0,42000.0,709.0,38450.0,296.0,12500.0,0.15139570164348926,11550.0,10750.0,10,38,leavers
3500200,15.0,44700.0,1023.0,49000.0,736.5,30000.0,0.2196279069767442,30000.0,29000.0,1,40,leavers
3500300,15.0,57700.0,895.0,56700.0,1120.0,36500.0,0.21234108527131784,32150.0,32150.0,3,49,leavers
3500400,10.0,48000.0,802.5,53045.0,863.0,19350.0,0.17356094639113506,19350.0,18450.0,11,91,leavers
3500500,20.0,117000.0,1500.0,93100.0,1540.0,61000.0,0.19024924012158057,54000.0,53000.0,2,78,leavers
3500600,30.0,64000.0,1040.0,57400.0,1520.0,28450.0,0.23538461538461536,25800.0,25300.0,5,45,leavers
3500700,25.0,61505.0,1103.0,70000.0,1300.0,32000.0,0.22895622895622897,32000.0,32000.0,1,34,leavers
3500801,15.0,62000.0,1003.0,58000.0,916.0,34750.0,0.24835026412027633,33500.0,31500.0,3,49,leavers
3500802,15.0,66400.0,841.0,54600.0,673.0,29700.0,0.2335714285714286,27000.0,25500.0,4,48,leavers
3500803,15.0,42000.0,805.0,38650.0,627.0,19700.0,0.2945,19000.0,18700.0,5,72,leavers
3500804,15.0,80300.0,970.0,60100.0,1145.0,21950.0,0.23365384615384616,20000.0,20000.0,9,63,leavers
3500805,20.0,72000.0,1100.0,78900.0,1438.0,40000.0,0.19962616822429907,37000.0,37000.0,5,94,leavers
3500806,30.0,73000.0,993.0,73000.0,514.0,29000.0,0.24,29000.0,29000.0,1,17,leavers
3500900,10.0,32100.0,783.0,30900.0,649.0,10700.0,0.33159360108917635,10700.0,10700.0,3,16,leavers
3501001,15.0,70050.0,730.0,84200.0,1608.0,23500.0,0.21243440233236152,22500.0,22500.0,0,14,leavers
3501002,15.0,39000.0,821.0,35600.0,848.5,15020.0,0.2501341853035144,15000.0,14000.0,8,67,leavers
3501100,15.0,54610.0,1000.0,50000.0,610.0,29750.0,0.20541871921182264,28750.0,28000.0,3,79,leavers
3501200,12.5,80000.0,860.0,71000.0,892.0,35000.0,0.16409049773755657,33000.0,32000.0,2,61,leavers
3600100,10.0,56000.0,743.0,44900.0,990.0,24000.0,0.2358282208588957,17000.0,15000.0,11,74,leavers
3600200,20.0,70700.0,850.0,51050.0,862.0,28250.0,0.17507692307692307,28000.0,26000.0,11,93,leavers
3600300,20.0,67000.0,839.5,54600.0,1135.0,29600.0,0.23388513513513512,26000.0,26000.0,2,83,leavers
3600401,20.0,72000.0,720.0,62900.0,810.5,37000.0,0.1575,30400.0,30400.0,1,40,leavers
3600402,15.0,67300.0,836.5,47080.0,1194.0,30000.0,0.2169491525423729,30000.0,30000.0,7,84,leavers
3600403,20.0,70000.0,980.0,63900.0,1268.0,29750.0,0.19488768412438626,27700.0,25500.0,10,94,leavers
3600500,15.0,54495.0,1030.0,52000.0,1151.0,34400.0,0.23398328690807801,30000.0,30000.0,7,146,leavers
3600600,20.0,52000.0,868.0,48200.0,1043.0,23810.0,0.24975471698113205,22000.0,20000.0,17,92,leavers
