CHOSEN,JWMNP,FINCP,GRNTP,HINCP,SMOCP,PINCP,HH_COST,PERNP,WAGP,UNEMP,EMP,type
2603201,25.0,103800.0,1108.0,86800.0,1648.0,44000.0,0.208,40000.0,40000.0,4,101,leavers
2603202,20.0,70000.0,1312.5,66050.0,1154.0,35500.0,0.1954983922829582,35450.0,35450.0,2,56,leavers
2603203,22.5,57000.0,1073.0,55000.0,1152.0,25000.0,0.26680851063829786,25000.0,20000.0,9,53,leavers
2603204,20.0,50900.0,1022.0,47000.0,880.5,25000.0,0.23846153846153845,25000.0,24000.0,11,82,leavers
2603205,20.0,40900.0,905.0,71000.0,972.0,36000.0,0.18050989392717573,35300.0,35300.0,8,51,leavers
2603206,20.0,62625.0,1030.0,65500.0,1032.0,40000.0,0.17386666666666667,40000.0,40000.0,2,49,leavers
2603207,25.0,36900.0,800.0,49800.0,915.0,24000.0,0.17364976958525347,23500.0,21000.0,4,39,leavers
2603208,25.0,40800.0,860.0,36350.0,497.0,20000.0,0.26712328767123283,20000.0,18200.0,9,42,leavers
2603209,25.0,41700.0,860.0,41600.0,613.0,25765.0,0.20446293103448276,25000.0,25000.0,11,33,leavers
2603210,20.0,18000.0,933.0,29400.0,381.0,12000.0,0.30000000000000004,10000.0,10000.0,6,27,leavers
2603211,20.0,39000.0,850.0,38115.0,865.0,30000.0,0.25865546218487395,27000.0,22000.0,8,95,leavers
2603212,28.0,28000.0,625.0,32100.0,484.0,12800.0,0.23454545454545456,10000.0,9800.0,11,36,leavers
2603213,20.0,83000.0,925.0,53525.0,1111.0,27500.0,0.2114634146341463,25000.0,25000.0,7,53,leavers
2603300,25.0,51000.0,895.0,57800.0,1018.0,34100.0,0.1973913043478261,32000.0,32000.0,1,64,leavers
2700100,15.0,60000.0,700.0,56000.0,1176.5,26000.0,0.20401488399241208,24000.0,23200.0,6,108,leavers
2700200,15.0,68700.0,829.5,58400.0,1125.0,25300.0,0.18191362801044586,25000.0,25000.0,10,109,leavers
2700300,20.0,62650.0,850.0,60000.0,950.5,27000.0,0.2086153846153846,25600.0,25000.0,9,72,leavers
2700400,15.0,65450.0,600.0,60000.0,746.0,30000.0,0.18930000000000002,27000.0,25000.0,8,59,leavers
2700500,10.0,51600.0,850.0,40550.0,1110.0,10680.0,0.3057915057915058,10000.0,10000.0,11,90,leavers
2700600,20.0,86400.0,800.0,77220.0,1340.0,35000.0,0.1960377358490566,32000.0,32000.0,8,129,leavers
2700700,20.0,80000.0,830.0,71000.0,940.5,30000.0,0.19392857142857142,30000.0,29000.0,7,76,leavers
2700800,15.0,85300.0,600.0,60500.0,1005.0,31000.0,0.1620169491525424,30000.0,28000.0,6,89,leavers
2700900,15.0,59300.0,822.5,54175.0,930.0,18000.0,0.1878691802233341,16950.0,16950.0,12,104,leavers
2701000,25.0,100000.0,740.0,88600.0,1515.0,36400.0,0.17488372093023258,35000.0,32000.0,1,66,leavers
2701101,25.0,110000.0,1293.0,95000.0,1583.0,44000.0,0.1995910020449898,44000.0,44000.0,3,41,leavers
2701102,25.0,70000.0,880.0,69000.0,1140.0,33710.0,0.20147712418300653,33700.0,33700.0,2,45,leavers
2701103,20.0,112600.0,934.0,106000.0,1493.0,26000.0,0.15854867256637167,26000.0,25000.0,6,29,leavers
2701201,20.0,111350.0,1500.0,63800.0,1774.0,37440.0,0.22575,34500.0,34500.0,3,49,leavers
2701202,20.0,71000.0,1483.0,67350.0,1498.0,35000.0,0.24419635627530364,35000.0,30200.0,1,44,leavers
2701301,25.0,100600.0,1065.0,92000.0,1451.0,40000.0,0.13982608695652174,38000.0,34700.0,5,64,leavers
2701302,15.0,72500.0,996.0,64000.0,1161.5,30000.0,0.18861702127659574,26000.0,26000.0,6,53,leavers
2701303,20.0,65200.0,1105.0,67000.0,1215.0,29500.0,0.23874626865671641,29500.0,28500.0,7,75,leavers
2701304,20.0,80700.0,1200.0,55000.0,1639.5,23700.0,0.252212389380531,20000.0,17100.0,9,160,leavers
2701401,25.0,167000.0,1270.0,102040.0,2758.0,50000.0,0.1764705882352941,50000.0,50000.0,1,40,leavers
2701402,25.0,136300.0,1430.0,123000.0,2077.0,55025.0,0.16512638580931266,55000.0,53000.0,1,57,leavers
2701403,30.0,114000.0,1091.5,112000.0,1750.0,44700.0,0.1889872881355932,44700.0,44700.0,2,35,leavers
2701404,20.0,77450.0,1420.0,77000.0,1447.0,40000.0,0.21187499999999998,40000.0,38000.0,1,54,leavers
2701405,20.0,67800.0,1520.0,53000.0,1635.0,15000.0,0.33199999999999996,15000.0,12200.0,8,160,leavers
2701406,20.0,90650.0,1192.0,83920.0,1370.0,30000.0,0.1927759389895138,30000.0,26000.0,11,103,leavers
2701407,20.0,132000.0,1270.0,90000.0,2472.5,47000.0,0.18502994011976048,47000.0,43000.0,1,160,leavers
2701408,20.0,118700.0,1408.0,88000.0,1981.5,47000.0,0.20582608695652171,45000.0,41000.0,2,75,leavers
2701409,20.0,115000.0,1359.0,102375.0,1967.0,53500.0,0.22392857142857142,51000.0,50000.0,0,48,leavers
2701410,20.0,95735.0,1130.0,77560.0,1665.0,32560.0,0.2066606334841629,32000.0,32000.0,3,57,leavers
2701501,20.0,80000.0,1000.0,71300.0,1535.0,40000.0,0.20243587223587223,40000.0,40000.0,5,76,leavers
2701502,30.0,90500.0,1250.0,89500.0,1508.0,37000.0,0.18092730650154798,37000.0,37000.0,2,66,leavers
2701503,25.0,80040.0,1262.0,80040.0,1738.0,37000.0,0.2108769362999391,37000.0,36000.0,1,54,leavers
2701600,22.5,99650.0,1540.0,90000.0,1695.5,37000.0,0.19125,36000.0,36000.0,2,43,leavers
2701700,30.0,124000.0,1250.0,123000.0,1931.0,45000.0,0.1739385065885798,45000.0,45000.0,2,61,leavers
2701800,20.0,85700.0,1168.0,82000.0,1270.0,38000.0,0.20223529411764707,37800.0,37000.0,2,47,leavers
2701900,20.0,71500.0,740.0,66000.0,1136.0,30500.0,0.1848774193548387,30500.0,30000.0,4,125,leavers
2702000,15.0,65800.0,735.0,55600.0,900.0,25200.0,0.2058455710306407,23000.0,23000.0,2,81,leavers
2702100,16.5,59000.0,640.0,48800.0,865.5,30000.0,0.1947878787878788,30000.0,30000.0,1,71,leavers
2702200,12.0,84300.0,892.0,45000.0,1476.0,10000.0,0.2984444444444444,10000.0,10000.0,7,103,leavers
2702300,30.0,105550.0,940.0,97250.0,1240.0,40000.0,0.1685660343432527,36500.0,35500.0,4,110,leavers
2702400,20.0,86200.0,760.0,70900.0,1090.0,32700.0,0.1824,31700.0,31700.0,2,96,leavers
2702500,15.0,86000.0,1203.5,68800.0,1396.5,31500.0,0.1945021645021645,30000.0,28550.0,3,89,leavers
2702600,13.5,80000.0,724.0,54200.0,955.0,24000.0,0.19219123505976096,20000.0,20000.0,3,104,leavers
2800100,22.5,65000.0,1074.0,61600.0,1101.5,30550.0,0.1909090909090909,30000.0,30000.0,7,133,leavers
2800200,20.0,61600.0,635.0,48000.0,649.0,25000.0,0.16403547671840354,24500.0,24000.0,6,61,leavers
2800300,27.5,39000.0,610.0,35500.0,544.0,18200.0,0.2473861809045226,16700.0,15000.0,6,35,leavers
2800400,15.0,41850.0,760.0,37300.0,641.0,16000.0,0.25476,16000.0,13350.0,3,71,leavers
2800500,20.0,72000.0,743.0,61400.0,864.5,34450.0,0.16463311957751792,33000.0,33000.0,2,58,leavers
2800600,12.0,41100.0,740.0,36300.0,918.0,18500.0,0.2589049586776859,18400.0,17700.0,16,85,leavers
2800700,25.0,43100.0,547.0,38200.0,736.0,20000.0,0.24785894206549117,20000.0,18000.0,2,45,leavers
2800800,10.0,37810.0,692.0,35100.0,443.0,22000.0,0.19680000000000003,20000.0,20000.0,5,45,leavers
2800900,20.0,88000.0,655.0,59000.0,1310.0,42000.0,0.20363636363636367,42000.0,42000.0,4,35,leavers
2801000,20.0,49000.0,1006.5,44800.0,1070.0,30000.0,0.2675409836065574,30000.0,25000.0,3,53,leavers
2801100,15.0,34000.0,818.0,31750.0,932.0,20100.0,0.27815580286168523,19700.0,18000.0,22,89,leavers
2801200,20.0,36600.0,800.0,40000.0,661.0,25000.0,0.2095502485149715,25000.0,25000.0,6,37,leavers
2801300,20.0,55000.0,900.0,61000.0,1073.0,28500.0,0.17836363636363636,26000.0,26000.0,8,96,leavers
2801400,20.0,40000.0,711.0,46200.0,394.5,20000.0,0.16113636363636363,20000.0,20000.0,8,36,leavers
2801500,15.0,46850.0,715.0,43450.0,403.0,18500.0,0.18915717539863325,18500.0,18500.0,6,74,leavers
2801600,11.0,40160.0,587.5,40000.0,443.0,29000.0,0.17675675675675676,23500.0,23500.0,2,26,leavers
2801700,20.0,55815.0,733.5,55130.0,992.0,22250.0,0.1809230769230769,22250.0,22250.0,3,25,leavers
2801800,10.0,39100.0,860.0,29600.0,868.0,17750.0,0.3109090909090909,17250.0,16650.0,8,92,leavers
2801900,20.0,48900.0,730.0,47000.0,679.0,21000.0,0.20277777777777778,18200.0,18100.0,4,34,leavers
2802000,15.0,51900.0,910.0,49500.0,1014.5,21800.0,0.24875,20000.0,20000.0,12,155,leavers
2802100,20.0,55000.0,797.0,46500.0,1088.0,20600.0,0.22250000000000003,20000.0,20000.0,5,48,leavers
2900100,15.0,55000.0,563.0,45000.0,647.0,25000.0,0.15213684210526315,24000.0,22550.0,6,112,leavers
2900200,15.0,54000.0,737.0,54600.0,842.0,30000.0,0.1640102827763496,28000.0,27000.0,3,78,leavers
2900300,15.0,47900.0,605.0,42800.0,669.0,25000.0,0.20474553950722177,25000.0,24500.0,3,113,leavers
2900400,21.0,61400.0,733.0,52000.0,979.0,24000.0,0.164,23000.0,23000.0,7,66,leavers
2900500,15.0,59415.0,634.5,47000.0,844.0,27500.0,0.1893082509822598,26000.0,24700.0,5,79,leavers
2900600,15.0,54000.0,930.0,39800.0,937.0,14000.0,0.27375,10000.0,10000.0,9,144,leavers
2900700,15.0,53100.0,654.0,54100.0,733.5,24000.0,0.17926829268292682,22500.0,22500.0,9,107,leavers
2900800,15.0,52200.0,774.0,52000.0,853.0,22000.0,0.17982857142857145,21100.0,20000.0,20,173,leavers
2900901,20.0,82900.0,1083.0,78000.0,1436.0,34000.0,0.20075600523283324,30000.0,30000.0,0,78,leavers
2900902,15.0,67600.0,1113.0,65250.0,1347.0,32000.0,0.215079552117946,31250.0,31250.0,9,81,leavers
2900903,20.0,90000.0,1000.0,78000.0,1491.5,40000.0,0.18437116129641878,38400.0,37000.0,4,95,leavers
2901001,20.0,44000.0,1060.0,47000.0,902.0,32000.0,0.22464,31500.0,30000.0,13,181,leavers
2901002,20.0,58400.0,982.5,58400.0,800.0,30000.0,0.19,30000.0,30000.0,1,49,leavers
2901003,30.0,73300.0,1043.5,66700.0,1366.0,30000.0,0.19779454439930355,30000.0,28000.0,5,52,leavers
2901004,25.0,111800.0,1202.5,90130.0,1595.0,50000.0,0.16550208282283754,50000.0,50000.0,1,54,leavers
2901005,20.0,52000.0,1000.0,53000.0,1051.5,29000.0,0.20351648351648355,28000.0,26200.0,10,118,leavers
2901100,30.0,56000.0,970.0,65000.0,1145.5,30000.0,0.19071428571428573,30000.0,30000.0,2,93,leavers
2901200,20.0,60750.0,680.0,43300.0,732.0,22500.0,0.14882812499999998,21750.0,20500.0,11,81,leavers
2901300,20.0,36000.0,683.0,29105.0,555.0,30000.0,0.20418377472491123,23000.0,23000.0,3,34,leavers
2901400,15.0,55450.0,790.0,49000.0,956.0,19000.0,0.19938022813688214,18000.0,18000.0,4,125,leavers
2901500,20.0,43200.0,750.0,39150.0,847.0,25000.0,0.21265573770491802,25000.0,25000.0,15,77,leavers
2901600,20.0,39200.0,770.0,39200.0,929.0,24000.0,0.22799999999999998,24000.0,21000.0,2,39,leavers
2901701,20.0,82530.0,1034.5,65000.0,1574.0,40000.0,0.21737704918032788,40000.0,40000.0,1,58,leavers
2901702,30.0,108600.0,1080.0,91000.0,1619.0,51000.0,0.1765978021978022,50000.0,49000.0,2,63,leavers
2901703,20.0,94750.0,1138.0,70350.0,1110.0,39000.0,0.19622881355932204,37560.0,36000.0,0,85,leavers
2901801,20.0,46800.0,1010.0,45450.0,1081.5,24400.0,0.2541871921182266,24400.0,24400.0,8,39,leavers
2901802,25.0,56000.0,915.0,43500.0,801.0,30000.0,0.24424806201550386,26000.0,26000.0,5,54,leavers
2901803,20.0,48350.0,980.0,47500.0,1152.0,27000.0,0.27128529411764707,27000.0,27000.0,5,54,leavers
2901804,20.0,96000.0,1197.0,76000.0,1430.0,43400.0,0.21438805970149252,42500.0,44000.0,1,78,leavers
2901805,15.0,135000.0,1210.0,91600.0,2505.0,35000.0,0.19860902255639096,34000.0,32000.0,5,108,leavers
2901806,25.0,65000.0,1112.0,65000.0,1791.5,40000.0,0.2642424242424242,40000.0,38000.0,3,42,leavers
2901807,20.0,78000.0,813.0,61430.0,1353.0,32700.0,0.1885433715220949,30000.0,30000.0,2,91,leavers
2901808,30.0,95500.0,1040.0,86000.0,1551.0,36500.0,0.17364858721636556,35000.0,33500.0,2,66,leavers
2901901,20.0,53070.0,950.0,41000.0,843.0,22450.0,0.2515603929878636,20000.0,19000.0,9,85,leavers
2901902,20.0,72000.0,920.0,51000.0,1056.5,30300.0,0.22226487523992322,30000.0,30000.0,9,205,leavers
2902001,25.0,70000.0,780.0,56500.0,1124.0,27500.0,0.2022857142857143,27500.0,26000.0,2,39,leavers
2902002,35.0,57750.0,850.0,54800.0,1030.0,24500.0,0.20186666666666667,23300.0,18000.0,4,34,leavers
2902100,15.0,45000.0,680.0,45000.0,564.0,26000.0,0.17274725274725275,21500.0,20000.0,5,54,leavers
2902200,15.0,56780.0,785.0,42800.0,783.0,20000.0,0.2133664596273292,20000.0,20000.0,6,99,leavers
2902300,20.0,34900.0,551.5,34300.0,611.0,19300.0,0.18410846061438133,19000.0,18500.0,16,64,leavers
2902400,10.0,37505.0,735.0,35000.0,664.0,18000.0,0.22858789625360232,16400.0,16400.0,5,69,leavers
2902500,15.0,34000.0,555.0,30500.0,650.0,18250.0,0.20074696545284781,17500.0,15000.0,5,39,leavers
2902601,25.0,55000.0,800.0,55400.0,906.0,26000.0,0.19174387183941324,23100.0,21250.0,5,97,leavers
2902602,15.0,40500.0,710.0,33000.0,727.0,14000.0,0.2645161290322581,14000.0,14000.0,7,126,leavers
2902603,15.0,71800.0,842.0,51000.0,858.0,27000.0,0.16881362752330492,25000.0,25000.0,2,103,leavers
2902700,20.0,46000.0,792.0,43000.0,762.0,22350.0,0.22131979695431472,21000.0,20900.0,2,74,leavers
2902800,15.0,42400.0,750.0,45460.0,851.5,20000.0,0.175,19850.0,19850.0,9,99,leavers
3000100,20.0,72100.0,750.0,63450.0,1245.5,40250.0,0.15015901060070674,40000.0,35500.0,0,64,leavers
3000200,15.0,72020.0,856.5,60350.0,1027.0,24000.0,0.20121951219512196,23500.0,19600.0,12,126,leavers
3000300,15.0,60000.0,750.0,55000.0,1109.5,26100.0,0.19744483159117307,25500.0,24000.0,4,87,leavers
3000400,10.0,56000.0,800.0,46000.0,912.0,29700.0,0.19783177570093458,29000.0,29000.0,5,86,leavers
3000500,15.0,67000.0,1020.0,58800.0,1080.0,20650.0,0.21686345325739687,20000.0,19200.0,6,146,leavers
3000600,10.0,67000.0,684.0,54500.0,750.0,30000.0,0.1753125,29000.0,26000.0,6,77,leavers
3000700,15.0,68000.0,813.0,52000.0,1148.0,30000.0,0.23830714285714286,28000.0,25000.0,1,58,leavers
3100100,10.0,62500.0,691.0,48050.0,804.0,26000.0,0.17680250783699059,25000.0,25000.0,7,74,leavers
3100200,12.0,46850.0,707.5,45400.0,920.0,20200.0,0.1987546699875467,18000.0,18000.0,10,113,leavers
3100300,11.0,56100.0,610.0,53500.0,950.0,30300.0,0.14280358144809885,30000.0,30000.0,4,70,leavers
3100400,10.0,63100.0,715.0,57675.0,925.0,28200.0,0.1747722772277228,28000.0,28000.0,0,73,leavers
3100500,10.0,50000.0,735.0,44800.0,852.0,18000.0,0.24393442622950817,16900.0,12000.0,5,119,leavers
3100600,10.0,57000.0,614.0,45850.0,723.0,23950.0,0.18703241895261846,22000.0,20250.0,2,110,leavers
3100701,15.0,70100.0,1014.0,72300.0,1131.0,28000.0,0.17258823529411765,28000.0,27000.0,7,72,leavers
3100702,20.0,87850.0,1200.0,80000.0,1542.0,40000.0,0.2063,40000.0,40000.0,2,113,leavers
3100801,13.0,60000.0,758.0,35000.0,1234.5,14500.0,0.2928909952606635,14000.0,13000.0,16,157,leavers
3100802,15.0,69200.0,1067.0,65000.0,1524.0,30000.0,0.21707317073170732,30000.0,27000.0,3,102,leavers
3100901,19.0,78200.0,991.0,75130.0,1413.0,40000.0,0.19764705882352943,40000.0,38000.0,4,115,leavers
3100902,15.0,85500.0,1060.0,71200.0,1485.0,37700.0,0.2011173184357542,36500.0,36500.0,2,82,leavers
3100903,15.0,47100.0,1010.0,41500.0,1023.0,16700.0,0.27675,15050.0,15050.0,7,49,leavers
3100904,15.0,62550.0,852.0,48290.0,721.0,26750.0,0.22273026315789474,25000.0,22150.0,3,63,leavers
3200101,15.0,54150.0,973.0,53150.0,1464.0,29930.0,0.25518987341772154,28000.0,28000.0,15,212,leavers
3200102,20.0,96000.0,1550.0,94400.0,1793.0,45000.0,0.19139240506329114,45000.0,45000.0,5,85,leavers
3200103,20.0,74400.0,1242.0,74800.0,1359.0,32000.0,0.2146524064171123,30100.0,30000.0,6,104,leavers
3200200,20.0,68000.0,997.0,68000.0,1176.0,31725.0,0.2042553191489362,30000.0,30000.0,9,103,leavers
3200300,15.0,52850.0,903.5,54100.0,1238.0,32000.0,0.21000000000000002,30000.0,30000.0,8,91,leavers
3200401,20.0,85750.0,1270.0,75000.0,1653.0,37200.0,0.2092436974789916,35500.0,35000.0,10,98,leavers
3200402,30.0,80000.0,1450.0,80000.0,1479.0,40000.0,0.20087880935506733,37900.0,37900.0,4,89,leavers
3200403,25.0,65115.0,1150.0,63800.0,1273.0,30000.0,0.22202898550724637,30000.0,29500.0,11,141,leavers
3200404,30.0,55000.0,969.0,50000.0,1025.0,20400.0,0.22177921894825883,20000.0,20000.0,13,122,leavers
3200405,20.0,23900.0,851.0,29000.0,879.0,17500.0,0.37241379310344824,17500.0,16350.0,13,93,leavers
3200406,21.0,51850.0,1063.0,49400.0,1101.5,24000.0,0.25512,24000.0,24000.0,10,97,leavers
3200407,20.0,95600.0,1430.0,93400.0,1658.5,50000.0,0.21252421519430503,45000.0,38000.0,8,133,leavers
3200408,20.0,59000.0,1315.0,64000.0,1540.0,32500.0,0.2586666666666667,30500.0,30000.0,5,167,leavers
3200409,20.0,50300.0,923.0,41350.0,1255.0,25000.0,0.2517430112192401,24000.0,22600.0,17,181,leavers
3200410,25.0,54700.0,970.0,46515.0,1050.0,27000.0,0.22796491228070176,25500.0,25000.0,14,115,leavers
3200411,20.0,89500.0,1446.0,84855.0,1484.0,40000.0,0.22021364009860311,36000.0,35100.0,9,160,leavers
3200412,20.0,84300.0,1266.0,79200.0,1427.0,40000.0,0.22375846568774346,37000.0,35000.0,11,128,leavers
3200413,20.0,67000.0,1340.0,74000.0,1470.0,32000.0,0.22873170731707315,30000.0,30000.0,8,131,leavers
3300100,20.0,100000.0,880.0,80100.0,1333.0,25950.0,0.18147945205479454,24000.0,24000.0,6,94,leavers
3300200,20.0,70000.0,1075.0,71000.0,1471.0,30000.0,0.2560146252285192,30000.0,30000.0,3,66,leavers
3300300,20.0,87100.0,1185.0,75020.0,1822.0,12700.0,0.22367441860465115,10200.0,10000.0,7,186,leavers
3300400,25.0,109020.0,1200.0,95000.0,1862.0,36900.0,0.21782178217821785,36400.0,36000.0,4,88,leavers
3300500,20.0,82900.0,1112.5,65000.0,1390.0,29500.0,0.20004366812227073,29500.0,27700.0,4,104,leavers
3300600,30.0,112380.0,1175.0,101000.0,2042.0,41400.0,0.21044776119402986,40000.0,40000.0,2,55,leavers
3300700,25.0,98000.0,1250.0,93000.0,1580.0,33300.0,0.18873846153846155,33000.0,33000.0,3,79,leavers
3300800,20.0,82000.0,1310.0,65300.0,1951.5,30000.0,0.25665101721439754,29050.0,28000.0,7,131,leavers
3300900,24.0,99000.0,1370.0,85000.0,1687.0,38200.0,0.19978605465331128,35000.0,34000.0,4,95,leavers
3301000,20.0,129550.0,1400.0,95600.0,1931.5,40100.0,0.2151215857655689,40100.0,35000.0,10,111,leavers
3400101,17.0,109000.0,1040.0,66200.0,1452.0,24000.0,0.27680945459526507,23000.0,19000.0,9,48,leavers
3400102,25.0,67650.0,1395.0,77100.0,1726.0,33900.0,0.2351555929352397,30000.0,30000.0,7,79,leavers
3400301,20.0,77000.0,1640.0,75850.0,2631.0,40000.0,0.296,40000.0,37500.0,4,54,leavers
3400302,40.0,125000.0,1620.0,111000.0,2332.0,53010.0,0.2424176904176904,53000.0,51500.0,0,42,leavers
3400303,30.0,126000.0,2004.0,112000.0,2602.0,47500.0,0.2509160714285714,43500.0,42000.0,5,67,leavers
3400304,20.0,89200.0,1400.0,92700.0,2688.0,47000.0,0.26948387096774196,47000.0,47000.0,0,49,leavers
3400305,35.0,196500.0,2430.0,170000.0,3000.5,89500.0,0.21428571428571427,87000.0,87000.0,1,35,leavers
3400306,25.0,152000.0,1988.0,131600.0,2818.0,61000.0,0.23300605692102616,60000.0,60000.0,0,49,leavers
3400307,20.0,156000.0,1725.0,145800.0,3513.0,50000.0,0.23562136435748282,50000.0,50000.0,1,50,leavers
3400308,40.0,160000.0,2260.0,145000.0,3113.0,87500.0,0.2255102106318957,87500.0,78500.0,2,30,leavers
3400400,25.0,43000.0,1350.0,43100.0,1035.0,22000.0,0.2777448071216617,20000.0,20000.0,11,52,leavers
3400501,15.0,56500.0,1260.0,60000.0,1945.0,25000.0,0.30930168453292495,22400.0,20950.0,8,40,leavers
3400502,25.0,144000.0,1887.5,144000.0,2675.0,65000.0,0.19816373000813228,65000.0,65000.0,4,40,leavers
3400503,30.0,96600.0,1630.0,95000.0,2580.0,40100.0,0.26343828264758495,36000.0,36000.0,3,50,leavers
3400601,40.0,114950.0,2269.0,100100.0,2122.0,68500.0,0.22592993581316217,65500.0,62500.0,9,165,leavers
3400602,35.0,76100.0,1260.0,75000.0,2268.0,33000.0,0.26581538461538456,31000.0,30000.0,3,47,leavers
3400701,40.0,88000.0,1850.0,88000.0,2308.0,49500.0,0.26007743526510485,49500.0,49500.0,4,78,leavers
3400702,35.0,222100.0,2480.0,122050.0,3533.0,70000.0,0.23102264927934113,70000.0,70000.0,3,140,leavers
3400703,40.0,68200.0,1490.0,63500.0,2196.0,43500.0,0.3121495327102804,41000.0,41000.0,6,80,leavers
3400800,30.0,119200.0,1688.0,108600.0,1687.0,60000.0,0.24120603015075376,59000.0,59000.0,2,59,leavers
3400901,40.0,130000.0,1655.0,115000.0,1512.0,66100.0,0.17333140096618357,62500.0,62500.0,1,33,leavers
3400902,30.0,135700.0,1565.0,129060.0,2857.0,60000.0,0.20653333333333335,60000.0,55000.0,2,67,leavers
3400903,30.0,107000.0,1827.0,95000.0,2331.0,45000.0,0.2497699115044248,45000.0,45000.0,4,71,leavers
3400904,32.5,121000.0,1750.0,121800.0,2608.0,44000.0,0.21467730239303845,42050.0,42050.0,5,67,leavers
3400905,30.0,90000.0,1786.0,90500.0,1933.0,40000.0,0.2642608695652174,40000.0,40000.0,2,47,leavers
3400906,25.0,87000.0,1673.0,64000.0,2111.0,31600.0,0.3266272189349112,30650.0,30650.0,1,81,leavers
3400907,30.0,86200.0,1735.0,81700.0,1967.0,39000.0,0.27774785801713586,39000.0,29000.0,3,41,leavers
3401001,20.0,150000.0,1540.0,144900.0,2897.0,65750.0,0.20712000000000003,63000.0,60000.0,0,49,leavers
3401002,26.5,150000.0,1825.0,139000.0,2269.0,64500.0,0.23526315789473684,64500.0,64500.0,2,46,leavers
3401003,30.0,91300.0,1971.0,80000.0,2337.0,52000.0,0.2832,50000.0,50000.0,0,51,leavers
3401101,20.0,166645.0,1766.0,145000.0,2245.5,55500.0,0.18298296836982966,52000.0,52000.0,2,59,leavers
3401102,25.0,160000.0,1550.0,124180.0,2820.0,59500.0,0.22542,55000.0,41500.0,2,40,leavers
3401103,25.0,128100.0,1762.5,119300.0,1974.0,54000.0,0.19856000000000001,54000.0,40000.0,2,75,leavers
3401104,27.5,196000.0,1858.5,165800.0,2418.0,56000.0,0.16503529411764706,56000.0,56000.0,3,55,leavers
3401105,30.0,130000.0,1727.0,108400.0,2053.0,58000.0,0.18391011235955057,57000.0,58000.0,3,50,leavers
3401106,30.0,121750.0,1700.0,112750.0,2503.0,50000.0,0.2333668341708543,50000.0,50000.0,1,30,leavers
3401201,35.0,107265.0,1660.0,79400.0,1712.0,48000.0,0.19173329525985153,48000.0,48000.0,2,53,leavers
3401202,25.0,80800.0,1611.0,83000.0,1628.5,50300.0,0.21769230769230768,40000.0,40000.0,4,58,leavers
3401203,27.5,80000.0,1490.0,75000.0,1500.0,32000.0,0.25152081563296513,32000.0,27000.0,4,38,leavers
3401204,30.0,89500.0,1300.0,81200.0,1013.0,39000.0,0.20395437262357416,31500.0,31500.0,3,27,leavers
3401205,27.5,92400.0,1927.0,92400.0,1933.0,50000.0,0.23399999999999999,49000.0,46500.0,2,68,leavers
3401301,25.0,35000.0,1050.0,35800.0,1756.0,25000.0,0.328,22000.0,20000.0,13,34,leavers
3401302,30.0,31500.0,1070.0,33700.0,1539.5,19800.0,0.3909,19800.0,10000.0,10,29,leavers
3401401,35.0,110750.0,1390.0,98425.0,2858.0,44200.0,0.22627187079407807,39500.0,39500.0,0,54,leavers
3401402,30.0,70000.0,1230.0,61200.0,2179.0,31000.0,0.28615384615384615,29850.0,24500.0,9,79,leavers
3401403,40.0,206000.0,1640.0,143000.0,2655.0,63000.0,0.2082051282051282,63000.0,60000.0,2,57,leavers
3401404,30.0,170000.0,1290.0,135000.0,3241.0,90000.0,0.2604444444444445,80000.0,80000.0,0,41,leavers
3401501,20.0,106400.0,1340.0,100700.0,1789.0,42800.0,0.22888888888888886,42800.0,37000.0,0,26,leavers
3401502,30.0,135000.0,1604.0,116150.0,2527.5,48950.0,0.21637383177570094,48500.0,43500.0,2,66,leavers
3401503,20.0,106000.0,1540.0,105500.0,2280.5,56000.0,0.17855072463768115,55500.0,53000.0,0,52,leavers
3401504,25.0,146000.0,2404.0,143500.0,2617.0,65000.0,0.2065636363636364,61000.0,61000.0,2,74,leavers
3401600,40.0,90000.0,1475.0,85000.0,1965.0,40000.0,0.24632454923717056,40000.0,37000.0,9,59,leavers
3401700,30.0,91260.0,1183.0,90000.0,1642.0,37650.0,0.209717277486911,37500.0,35000.0,6,64,leavers
3401800,20.0,64000.0,1160.0,58900.0,2612.5,30200.0,0.2654350996596986,30000.0,30000.0,2,58,leavers
3401901,20.0,106000.0,1958.5,110000.0,1898.0,50000.0,0.2561638288080994,50000.0,50000.0,3,33,leavers
3401902,30.0,152000.0,1920.0,130650.0,2854.0,75000.0,0.20362002986746314,70000.0,70000.0,0,45,leavers
3401903,30.0,84000.0,1690.0,83300.0,2350.0,32000.0,0.2816666666666666,32000.0,32000.0,0,29,leavers
3401904,25.0,121200.0,1665.0,108525.0,2441.0,52000.0,0.25838580171358627,52000.0,47000.0,2,53,leavers
3402001,22.0,100000.0,1520.0,90400.0,1630.0,46500.0,0.22659473183116474,45000.0,45000.0,2,48,leavers
3402002,25.0,100500.0,1445.0,89900.0,2191.5,49950.0,0.25,50000.0,50000.0,5,95,leavers
3402003,20.0,88000.0,1727.0,92800.0,2034.0,30000.0,0.26224852071005916,30000.0,30000.0,8,91,leavers
3402101,20.0,56000.0,1030.0,51000.0,1037.0,26550.0,0.2256637168141593,22000.0,22000.0,6,38,leavers
